lot_id,product,line,lot_start_date,planned_release_date,disposition_date,status,batch_size_L,campaign_id
OCT2831,octanate,Line_A,2024-05-30,2024-06-11,2024-06-09,Released,1611,CAMP_2024_05
OCT2832,octanate,Line_B,2024-05-30,2024-06-10,2024-06-08,Released,1414,CAMP_2024_05
OCT2833,octanate,Line_C,2024-05-30,2024-06-06,2024-06-06,Released,1998,CAMP_2024_05
OCT2834,octanate_LV,Line_A,2024-05-30,2024-06-12,2024-06-13,Released,1595,CAMP_2024_05
OCT2835,octanate_LV,Line_B,2024-05-30,2024-06-08,2024-06-09,Released,1062,CAMP_2024_05
OCT2836,octanate_LV,Line_C,2024-05-30,2024-06-13,2024-06-12,Released,2000,CAMP_2024_05
FIB2837,fibryga,Line_C,2024-05-30,2024-06-11,2024-06-10,Released,1747,CAMP_2024_05
OCT2838,octanate_LV,Line_A,2024-05-31,2024-06-08,2024-06-10,Released,1365,CAMP_2024_05
OCT2839,octanate_LV,Line_C,2024-05-31,2024-06-11,2024-06-09,Released,1387,CAMP_2024_05
OCT2840,octanate_LV,Line_C,2024-06-01,2024-06-17,2024-06-18,Released,1062,CAMP_2024_06
FIB2841,fibryga,Line_C,2024-06-01,2024-06-08,2024-06-07,Released,1888,CAMP_2024_06
OCT2842,octanate,Line_A,2024-06-02,2024-06-09,2024-06-07,Released,1348,CAMP_2024_06
OCT2843,octanate,Line_C,2024-06-02,2024-06-16,2024-06-16,Released,698,CAMP_2024_06
OCT2844,octanate_LV,Line_A,2024-06-02,2024-06-09,2024-06-08,Released,630,CAMP_2024_06
OCT2845,octanate_LV,Line_B,2024-06-03,2024-06-15,2024-06-17,Released,810,CAMP_2024_06
FIB2846,fibryga,Line_B,2024-06-03,2024-06-12,2024-06-12,Released,1325,CAMP_2024_06
FIB2847,fibryga,Line_C,2024-06-03,2024-06-19,2024-06-20,Released,1649,CAMP_2024_06
OCT2848,octanate,Line_B,2024-06-04,2024-06-19,2024-06-19,Released,1145,CAMP_2024_06
OCT2849,octanate_LV,Line_B,2024-06-04,2024-06-20,2024-06-22,Released,1656,CAMP_2024_06
FIB2850,fibryga,Line_B,2024-06-04,2024-06-15,2024-06-16,Released,980,CAMP_2024_06
FIB2851,fibryga,Line_C,2024-06-04,2024-06-19,2024-06-23,Released,698,CAMP_2024_06
OCT2852,octanate,Line_A,2024-06-05,2024-06-15,2024-06-15,Released,865,CAMP_2024_06
FIB2853,fibryga,Line_A,2024-06-05,2024-06-15,2024-06-15,Released,1154,CAMP_2024_06
FIB2854,fibryga,Line_A,2024-06-06,2024-06-19,2024-06-20,Released,1086,CAMP_2024_06
OCT2855,octanate,Line_B,2024-06-07,2024-06-18,2024-06-26,Released,1450,CAMP_2024_06
OCT2856,octanate_LV,Line_B,2024-06-07,2024-06-23,2024-06-24,Released,1340,CAMP_2024_06
OCT2857,octanate_LV,Line_C,2024-06-07,2024-06-14,2024-06-13,Released,1748,CAMP_2024_06
OCT2858,octanate,Line_C,2024-06-08,2024-06-18,2024-06-20,Released,1901,CAMP_2024_06
OCT2859,octanate_LV,Line_A,2024-06-08,2024-06-20,2024-06-29,Released,1630,CAMP_2024_06
OCT2860,octanate_LV,Line_C,2024-06-08,2024-06-17,2024-06-16,Released,858,CAMP_2024_06
FIB2861,fibryga,Line_C,2024-06-08,2024-06-17,2024-06-18,Released,923,CAMP_2024_06
OCT2862,octanate_LV,Line_B,2024-06-09,2024-06-18,2024-06-16,Released,1737,CAMP_2024_06
FIB2863,fibryga,Line_C,2024-06-09,2024-06-17,2024-06-20,Released,1896,CAMP_2024_06
OCT2864,octanate_LV,Line_B,2024-06-10,2024-06-23,2024-06-21,Released,1965,CAMP_2024_06
FIB2865,fibryga,Line_C,2024-06-10,2024-06-24,2024-06-22,Released,1099,CAMP_2024_06
OCT2866,octanate_LV,Line_A,2024-06-11,2024-06-24,2024-06-25,Released,1377,CAMP_2024_06
OCT2867,octanate_LV,Line_C,2024-06-11,2024-06-22,2024-06-20,Released,1978,CAMP_2024_06
FIB2868,fibryga,Line_A,2024-06-11,2024-06-24,2024-06-23,Released,997,CAMP_2024_06
FIB2869,fibryga,Line_C,2024-06-11,2024-06-19,2024-06-20,Released,1438,CAMP_2024_06
OCT2870,octanate,Line_C,2024-06-12,2024-06-23,2024-06-25,Released,1177,CAMP_2024_06
FIB2871,fibryga,Line_C,2024-06-12,2024-06-23,2024-07-01,Released,1654,CAMP_2024_06
OCT2872,octanate,Line_A,2024-06-13,2024-06-24,2024-06-25,Released,1662,CAMP_2024_06
OCT2873,octanate_LV,Line_B,2024-06-13,2024-06-22,2024-06-29,Released,1286,CAMP_2024_06
OCT2874,octanate_LV,Line_C,2024-06-13,2024-06-23,2024-06-29,Released,1694,CAMP_2024_06
FIB2875,fibryga,Line_A,2024-06-13,2024-06-29,2024-07-07,Released,1976,CAMP_2024_06
FIB2876,fibryga,Line_C,2024-06-14,2024-06-28,2024-06-29,Released,859,CAMP_2024_06
OCT2877,octanate,Line_B,2024-06-15,2024-06-23,2024-06-25,Released,922,CAMP_2024_06
OCT2878,octanate,Line_C,2024-06-15,2024-06-26,2024-06-24,Released,1831,CAMP_2024_06
OCT2879,octanate_LV,Line_A,2024-06-15,2024-06-29,2024-06-27,Released,1573,CAMP_2024_06
FIB2880,fibryga,Line_A,2024-06-15,2024-06-22,2024-06-20,Released,1174,CAMP_2024_06
FIB2881,fibryga,Line_C,2024-06-15,2024-06-30,2024-06-28,Released,614,CAMP_2024_06
OCT2882,octanate,Line_C,2024-06-16,2024-06-25,2024-06-24,Released,967,CAMP_2024_06
OCT2883,octanate_LV,Line_C,2024-06-16,2024-07-02,2024-07-04,Released,687,CAMP_2024_06
OCT2884,octanate,Line_B,2024-06-17,2024-06-28,2024-07-04,Released,999,CAMP_2024_06
FIB2885,fibryga,Line_B,2024-06-17,2024-06-25,2024-06-26,Released,1405,CAMP_2024_06
FIB2886,fibryga,Line_C,2024-06-17,2024-06-27,2024-07-03,Released,1725,CAMP_2024_06
OCT2887,octanate_LV,Line_B,2024-06-18,2024-07-02,2024-07-01,Released,1706,CAMP_2024_06
FIB2888,fibryga,Line_C,2024-06-18,2024-07-01,2024-07-02,Released,1792,CAMP_2024_06
OCT2889,octanate,Line_A,2024-06-19,2024-07-04,2024-07-04,Released,1821,CAMP_2024_06
OCT2890,octanate,Line_B,2024-06-19,2024-07-04,2024-07-06,Released,1888,CAMP_2024_06
OCT2891,octanate_LV,Line_A,2024-06-19,2024-07-03,2024-07-08,Released,1498,CAMP_2024_06
OCT2892,octanate_LV,Line_B,2024-06-19,2024-07-04,2024-07-03,Released,866,CAMP_2024_06
OCT2893,octanate_LV,Line_C,2024-06-19,2024-07-02,2024-06-30,Released,1407,CAMP_2024_06
FIB2894,fibryga,Line_A,2024-06-19,2024-07-04,2024-07-03,Released,722,CAMP_2024_06
FIB2895,fibryga,Line_C,2024-06-19,2024-07-04,2024-07-06,Released,710,CAMP_2024_06
OCT2896,octanate,Line_C,2024-06-20,2024-06-29,2024-06-30,Released,1311,CAMP_2024_06
FIB2897,fibryga,Line_A,2024-06-20,2024-07-05,2024-07-06,Released,1987,CAMP_2024_06
FIB2898,fibryga,Line_B,2024-06-20,2024-07-01,2024-07-01,Released,1259,CAMP_2024_06
FIB2899,fibryga,Line_C,2024-06-20,2024-07-02,2024-07-02,Released,1421,CAMP_2024_06
OCT2900,octanate,Line_A,2024-06-21,2024-07-07,2024-07-08,Released,511,CAMP_2024_06
OCT2901,octanate_LV,Line_B,2024-06-21,2024-06-30,2024-06-30,Released,539,CAMP_2024_06
FIB2902,fibryga,Line_A,2024-06-21,2024-07-02,2024-07-04,Released,548,CAMP_2024_06
FIB2903,fibryga,Line_B,2024-06-21,2024-07-04,2024-07-05,Released,940,CAMP_2024_06
OCT2904,octanate,Line_B,2024-06-22,2024-06-30,2024-07-02,Released,1980,CAMP_2024_06
FIB2905,fibryga,Line_A,2024-06-22,2024-07-05,2024-07-06,Released,1011,CAMP_2024_06
FIB2906,fibryga,Line_B,2024-06-22,2024-07-08,2024-07-06,Released,707,CAMP_2024_06
FIB2907,fibryga,Line_C,2024-06-22,2024-07-04,2024-07-06,Released,1397,CAMP_2024_06
OCT2908,octanate,Line_B,2024-06-23,2024-07-02,2024-06-30,Released,1164,CAMP_2024_06
OCT2909,octanate,Line_B,2024-06-24,2024-07-09,2024-07-09,Released,1640,CAMP_2024_06
OCT2910,octanate_LV,Line_A,2024-06-24,2024-07-01,2024-07-05,Released,1932,CAMP_2024_06
OCT2911,octanate_LV,Line_C,2024-06-24,2024-07-06,2024-07-07,Released,939,CAMP_2024_06
FIB2912,fibryga,Line_A,2024-06-24,2024-07-08,2024-07-10,Released,1182,CAMP_2024_06
FIB2913,fibryga,Line_B,2024-06-24,2024-07-05,2024-07-06,Released,787,CAMP_2024_06
FIB2914,fibryga,Line_C,2024-06-24,2024-07-07,2024-07-08,Released,598,CAMP_2024_06
OCT2915,octanate,Line_B,2024-06-25,2024-07-10,2024-07-11,Released,565,CAMP_2024_06
OCT2916,octanate_LV,Line_B,2024-06-25,2024-07-10,2024-07-10,Released,1799,CAMP_2024_06
OCT2917,octanate_LV,Line_C,2024-06-25,2024-07-03,2024-07-01,Released,1589,CAMP_2024_06
FIB2918,fibryga,Line_A,2024-06-25,2024-07-10,2024-07-08,Released,1675,CAMP_2024_06
OCT2919,octanate_LV,Line_B,2024-06-26,2024-07-10,2024-07-09,Released,1832,CAMP_2024_06
OCT2920,octanate_LV,Line_C,2024-06-26,2024-07-05,2024-07-05,Released,1429,CAMP_2024_06
OCT2921,octanate,Line_B,2024-06-27,2024-07-13,2024-07-15,Released,538,CAMP_2024_06
OCT2922,octanate,Line_C,2024-06-27,2024-07-09,2024-07-09,Released,956,CAMP_2024_06
FIB2923,fibryga,Line_B,2024-06-27,2024-07-13,2024-07-12,Released,886,CAMP_2024_06
OCT2924,octanate,Line_A,2024-06-28,2024-07-07,2024-07-10,Released,760,CAMP_2024_06
OCT2925,octanate_LV,Line_A,2024-06-28,2024-07-10,2024-07-09,Released,913,CAMP_2024_06
OCT2926,octanate_LV,Line_B,2024-06-28,2024-07-11,2024-07-10,Released,944,CAMP_2024_06
FIB2927,fibryga,Line_A,2024-06-28,2024-07-12,2024-07-21,Released,552,CAMP_2024_06
OCT2928,octanate,Line_B,2024-06-29,2024-07-13,2024-07-12,Released,921,CAMP_2024_06
OCT2929,octanate_LV,Line_B,2024-06-29,2024-07-08,2024-07-06,Released,833,CAMP_2024_06
FIB2930,fibryga,Line_A,2024-06-29,2024-07-13,2024-07-13,Released,1148,CAMP_2024_06
FIB2931,fibryga,Line_C,2024-06-29,2024-07-07,2024-07-07,Released,1478,CAMP_2024_06
OCT2932,octanate,Line_A,2024-06-30,2024-07-08,2024-07-06,Released,514,CAMP_2024_06
OCT2933,octanate,Line_B,2024-06-30,2024-07-13,2024-07-11,Released,1226,CAMP_2024_06
OCT2934,octanate,Line_C,2024-06-30,2024-07-11,2024-07-12,Released,1835,CAMP_2024_06
OCT2935,octanate_LV,Line_A,2024-06-30,2024-07-08,2024-07-09,Released,1465,CAMP_2024_06
OCT2936,octanate_LV,Line_B,2024-06-30,2024-07-11,2024-07-11,Released,592,CAMP_2024_06
OCT2937,octanate_LV,Line_C,2024-06-30,2024-07-10,2024-07-11,Released,762,CAMP_2024_06
FIB2938,fibryga,Line_B,2024-06-30,2024-07-14,2024-07-12,Released,1721,CAMP_2024_06
OCT2939,octanate,Line_C,2024-07-01,2024-07-14,2024-07-15,Released,853,CAMP_2024_07
OCT2940,octanate_LV,Line_A,2024-07-01,2024-07-16,2024-07-15,Released,1247,CAMP_2024_07
OCT2941,octanate_LV,Line_C,2024-07-01,2024-07-10,2024-07-16,Released,1126,CAMP_2024_07
FIB2942,fibryga,Line_B,2024-07-01,2024-07-12,2024-07-10,Released,552,CAMP_2024_07
FIB2943,fibryga,Line_C,2024-07-01,2024-07-15,2024-07-20,Released,1334,CAMP_2024_07
OCT2944,octanate,Line_A,2024-07-02,2024-07-15,2024-07-14,Released,823,CAMP_2024_07
OCT2945,octanate,Line_B,2024-07-02,2024-07-14,2024-07-12,Released,1359,CAMP_2024_07
OCT2946,octanate_LV,Line_A,2024-07-02,2024-07-16,2024-07-17,Released,1599,CAMP_2024_07
FIB2947,fibryga,Line_B,2024-07-02,2024-07-16,2024-07-16,Released,762,CAMP_2024_07
FIB2948,fibryga,Line_C,2024-07-02,2024-07-17,2024-07-15,Released,1478,CAMP_2024_07
OCT2949,octanate_LV,Line_A,2024-07-03,2024-07-18,2024-07-23,Released,961,CAMP_2024_07
FIB2950,fibryga,Line_B,2024-07-03,2024-07-19,2024-07-25,Released,1013,CAMP_2024_07
FIB2951,fibryga,Line_C,2024-07-03,2024-07-14,2024-07-16,Released,1868,CAMP_2024_07
OCT2952,octanate_LV,Line_A,2024-07-04,2024-07-13,2024-07-15,Released,1854,CAMP_2024_07
OCT2953,octanate_LV,Line_B,2024-07-04,2024-07-11,2024-07-12,Released,1794,CAMP_2024_07
OCT2954,octanate_LV,Line_C,2024-07-04,2024-07-14,2024-07-12,Released,792,CAMP_2024_07
FIB2955,fibryga,Line_C,2024-07-04,2024-07-17,2024-07-19,Released,1490,CAMP_2024_07
OCT2956,octanate,Line_B,2024-07-05,2024-07-21,2024-07-20,Released,1428,CAMP_2024_07
OCT2957,octanate_LV,Line_B,2024-07-05,2024-07-16,2024-07-16,Released,1190,CAMP_2024_07
FIB2958,fibryga,Line_A,2024-07-05,2024-07-17,2024-07-18,Released,1624,CAMP_2024_07
FIB2959,fibryga,Line_C,2024-07-05,2024-07-17,2024-07-17,Released,629,CAMP_2024_07
OCT2960,octanate,Line_C,2024-07-06,2024-07-21,2024-07-27,Released,1436,CAMP_2024_07
OCT2961,octanate_LV,Line_B,2024-07-06,2024-07-17,2024-07-25,Released,1128,CAMP_2024_07
OCT2962,octanate,Line_B,2024-07-07,2024-07-22,2024-07-23,Released,534,CAMP_2024_07
OCT2963,octanate,Line_C,2024-07-07,2024-07-19,2024-07-18,Released,1652,CAMP_2024_07
FIB2964,fibryga,Line_A,2024-07-07,2024-07-17,2024-07-16,Released,1266,CAMP_2024_07
FIB2965,fibryga,Line_B,2024-07-07,2024-07-16,2024-07-15,Released,1966,CAMP_2024_07
FIB2966,fibryga,Line_C,2024-07-07,2024-07-23,2024-07-22,Released,1070,CAMP_2024_07
OCT2967,octanate,Line_A,2024-07-08,2024-07-21,2024-07-23,Released,1475,CAMP_2024_07
OCT2968,octanate,Line_C,2024-07-08,2024-07-19,2024-07-26,Released,1950,CAMP_2024_07
OCT2969,octanate_LV,Line_B,2024-07-08,2024-07-24,2024-07-22,Released,621,CAMP_2024_07
FIB2970,fibryga,Line_A,2024-07-08,2024-07-22,2024-07-21,Released,1301,CAMP_2024_07
OCT2971,octanate,Line_A,2024-07-09,2024-07-19,2024-07-21,Released,644,CAMP_2024_07
OCT2972,octanate,Line_B,2024-07-09,2024-07-20,2024-07-29,Released,752,CAMP_2024_07
OCT2973,octanate_LV,Line_C,2024-07-09,2024-07-18,2024-07-18,Released,522,CAMP_2024_07
OCT2974,octanate,Line_C,2024-07-10,2024-07-24,2024-07-25,Released,1608,CAMP_2024_07
OCT2975,octanate_LV,Line_C,2024-07-10,2024-07-22,2024-07-20,Released,1281,CAMP_2024_07
FIB2976,fibryga,Line_B,2024-07-10,2024-07-24,2024-07-23,Released,1953,CAMP_2024_07
OCT2977,octanate,Line_C,2024-07-11,2024-07-19,2024-07-27,Released,994,CAMP_2024_07
OCT2978,octanate,Line_B,2024-07-12,2024-07-23,2024-07-23,Released,1359,CAMP_2024_07
OCT2979,octanate_LV,Line_A,2024-07-12,2024-07-24,2024-07-28,Released,1960,CAMP_2024_07
OCT2980,octanate_LV,Line_C,2024-07-12,2024-07-26,2024-07-28,Released,1863,CAMP_2024_07
FIB2981,fibryga,Line_A,2024-07-12,2024-07-26,2024-07-27,Released,1742,CAMP_2024_07
OCT2982,octanate,Line_A,2024-07-13,2024-07-29,2024-08-02,Released,1678,CAMP_2024_07
OCT2983,octanate,Line_B,2024-07-13,2024-07-23,2024-07-24,Released,1306,CAMP_2024_07
OCT2984,octanate_LV,Line_A,2024-07-13,2024-07-27,2024-07-25,Released,1316,CAMP_2024_07
FIB2985,fibryga,Line_C,2024-07-13,2024-07-29,2024-07-31,Released,702,CAMP_2024_07
OCT2986,octanate,Line_A,2024-07-14,2024-07-27,2024-07-28,Released,1019,CAMP_2024_07
OCT2987,octanate,Line_B,2024-07-14,2024-07-26,2024-07-25,Released,1066,CAMP_2024_07
OCT2988,octanate_LV,Line_A,2024-07-14,2024-07-28,2024-07-28,Released,828,CAMP_2024_07
OCT2989,octanate_LV,Line_B,2024-07-14,2024-07-29,2024-07-30,Released,1213,CAMP_2024_07
FIB2990,fibryga,Line_A,2024-07-14,2024-07-28,2024-07-28,Released,1220,CAMP_2024_07
OCT2991,octanate,Line_B,2024-07-15,2024-07-26,2024-07-30,Released,1809,CAMP_2024_07
FIB2992,fibryga,Line_A,2024-07-15,2024-07-29,2024-07-30,Released,1240,CAMP_2024_07
OCT2993,octanate,Line_A,2024-07-16,2024-07-24,2024-07-26,Released,1536,CAMP_2024_07
OCT2994,octanate_LV,Line_C,2024-07-16,2024-07-24,2024-07-25,Released,1957,CAMP_2024_07
OCT2995,octanate,Line_A,2024-07-17,2024-07-29,2024-07-30,Released,772,CAMP_2024_07
OCT2996,octanate,Line_C,2024-07-17,2024-07-28,2024-07-26,Released,1163,CAMP_2024_07
OCT2997,octanate_LV,Line_C,2024-07-17,2024-08-01,2024-08-03,Released,553,CAMP_2024_07
OCT2998,octanate,Line_A,2024-07-18,2024-07-28,2024-07-27,Released,797,CAMP_2024_07
OCT2999,octanate,Line_B,2024-07-18,2024-07-28,2024-07-29,Released,1398,CAMP_2024_07
FIB3000,fibryga,Line_A,2024-07-19,2024-07-31,2024-07-30,Released,1155,CAMP_2024_07
FIB3001,fibryga,Line_C,2024-07-19,2024-07-28,2024-07-29,Released,1602,CAMP_2024_07
OCT3002,octanate,Line_B,2024-07-20,2024-08-04,2024-08-04,Released,714,CAMP_2024_07
OCT3003,octanate,Line_C,2024-07-21,2024-08-06,2024-08-07,Released,632,CAMP_2024_07
OCT3004,octanate_LV,Line_B,2024-07-21,2024-08-05,2024-08-03,Released,1211,CAMP_2024_07
FIB3005,fibryga,Line_B,2024-07-21,2024-08-02,2024-08-09,Released,1666,CAMP_2024_07
FIB3006,fibryga,Line_C,2024-07-21,2024-07-28,2024-07-29,Released,1382,CAMP_2024_07
OCT3007,octanate_LV,Line_A,2024-07-22,2024-08-05,2024-08-07,Released,1176,CAMP_2024_07
OCT3008,octanate_LV,Line_B,2024-07-22,2024-08-06,2024-08-05,Released,1605,CAMP_2024_07
OCT3009,octanate,Line_A,2024-07-23,2024-08-04,2024-08-02,Released,1757,CAMP_2024_07
OCT3010,octanate,Line_B,2024-07-23,2024-08-05,2024-08-04,Released,1009,CAMP_2024_07
FIB3011,fibryga,Line_A,2024-07-23,2024-08-06,2024-08-06,Released,682,CAMP_2024_07
FIB3012,fibryga,Line_B,2024-07-23,2024-08-05,2024-08-06,Released,1334,CAMP_2024_07
FIB3013,fibryga,Line_C,2024-07-23,2024-08-06,2024-08-14,Released,874,CAMP_2024_07
OCT3014,octanate,Line_A,2024-07-24,2024-08-05,2024-08-07,Released,1016,CAMP_2024_07
OCT3015,octanate,Line_C,2024-07-24,2024-08-06,2024-08-08,Released,1825,CAMP_2024_07
OCT3016,octanate_LV,Line_B,2024-07-24,2024-08-01,2024-07-30,Released,1741,CAMP_2024_07
OCT3017,octanate_LV,Line_C,2024-07-24,2024-08-08,2024-08-16,Released,695,CAMP_2024_07
FIB3018,fibryga,Line_A,2024-07-24,2024-08-08,2024-08-16,Released,1287,CAMP_2024_07
FIB3019,fibryga,Line_B,2024-07-24,2024-08-09,2024-08-07,Released,853,CAMP_2024_07
FIB3020,fibryga,Line_C,2024-07-24,2024-08-09,2024-08-08,Released,1207,CAMP_2024_07
OCT3021,octanate,Line_A,2024-07-25,2024-08-03,2024-08-02,Released,1402,CAMP_2024_07
OCT3022,octanate_LV,Line_A,2024-07-25,2024-08-03,2024-08-04,Released,562,CAMP_2024_07
FIB3023,fibryga,Line_C,2024-07-25,2024-08-05,2024-08-03,Released,1214,CAMP_2024_07
OCT3024,octanate,Line_C,2024-07-26,2024-08-03,2024-08-02,Released,1755,CAMP_2024_07
FIB3025,fibryga,Line_B,2024-07-26,2024-08-09,2024-08-07,Released,1192,CAMP_2024_07
FIB3026,fibryga,Line_C,2024-07-26,2024-08-04,2024-08-06,Released,885,CAMP_2024_07
OCT3027,octanate,Line_B,2024-07-27,2024-08-03,2024-08-04,Released,1850,CAMP_2024_07
OCT3028,octanate_LV,Line_B,2024-07-27,2024-08-11,2024-08-19,Released,1579,CAMP_2024_07
OCT3029,octanate,Line_B,2024-07-28,2024-08-06,2024-08-05,Released,1099,CAMP_2024_07
OCT3030,octanate_LV,Line_C,2024-07-28,2024-08-04,2024-08-04,Released,1649,CAMP_2024_07
FIB3031,fibryga,Line_B,2024-07-28,2024-08-11,2024-08-11,Released,1900,CAMP_2024_07
OCT3032,octanate,Line_B,2024-07-29,2024-08-06,2024-08-07,Released,1812,CAMP_2024_07
OCT3033,octanate,Line_C,2024-07-29,2024-08-05,2024-08-03,Released,1120,CAMP_2024_07
OCT3034,octanate_LV,Line_A,2024-07-29,2024-08-10,2024-08-08,Released,1901,CAMP_2024_07
FIB3035,fibryga,Line_B,2024-07-29,2024-08-10,2024-08-08,Released,939,CAMP_2024_07
FIB3036,fibryga,Line_C,2024-07-29,2024-08-07,2024-08-07,Released,649,CAMP_2024_07
OCT3037,octanate_LV,Line_B,2024-07-30,2024-08-12,2024-08-13,Released,1094,CAMP_2024_07
OCT3038,octanate_LV,Line_C,2024-07-30,2024-08-09,2024-08-09,Released,862,CAMP_2024_07
FIB3039,fibryga,Line_C,2024-07-30,2024-08-12,2024-08-17,Released,1726,CAMP_2024_07
OCT3040,octanate,Line_A,2024-07-31,2024-08-11,2024-08-12,Released,1893,CAMP_2024_07
OCT3041,octanate_LV,Line_B,2024-07-31,2024-08-11,2024-08-09,Released,1351,CAMP_2024_07
FIB3042,fibryga,Line_A,2024-07-31,2024-08-10,2024-08-11,Released,1019,CAMP_2024_07
OCT3043,octanate,Line_A,2024-08-01,2024-08-15,2024-08-21,Released,644,CAMP_2024_08
OCT3044,octanate,Line_C,2024-08-01,2024-08-15,2024-08-23,Released,842,CAMP_2024_08
OCT3045,octanate_LV,Line_B,2024-08-01,2024-08-14,2024-08-16,Released,1083,CAMP_2024_08
FIB3046,fibryga,Line_A,2024-08-01,2024-08-09,2024-08-08,Released,677,CAMP_2024_08
OCT3047,octanate,Line_A,2024-08-02,2024-08-09,2024-08-07,Released,728,CAMP_2024_08
OCT3048,octanate,Line_B,2024-08-02,2024-08-15,2024-08-16,Released,995,CAMP_2024_08
OCT3049,octanate_LV,Line_A,2024-08-02,2024-08-11,2024-08-09,Released,1857,CAMP_2024_08
FIB3050,fibryga,Line_A,2024-08-02,2024-08-12,2024-08-10,Released,1664,CAMP_2024_08
FIB3051,fibryga,Line_B,2024-08-02,2024-08-11,2024-08-13,Released,859,CAMP_2024_08
FIB3052,fibryga,Line_C,2024-08-02,2024-08-12,2024-08-10,Released,1301,CAMP_2024_08
OCT3053,octanate,Line_A,2024-08-03,2024-08-14,2024-08-13,Released,876,CAMP_2024_08
OCT3054,octanate,Line_C,2024-08-03,2024-08-17,2024-08-27,Released,642,CAMP_2024_08
OCT3055,octanate_LV,Line_C,2024-08-03,2024-08-12,2024-08-20,Released,616,CAMP_2024_08
FIB3056,fibryga,Line_A,2024-08-03,2024-08-11,2024-08-09,Released,1766,CAMP_2024_08
OCT3057,octanate,Line_A,2024-08-04,2024-08-11,2024-08-15,Released,1901,CAMP_2024_08
OCT3058,octanate,Line_B,2024-08-04,2024-08-17,2024-08-20,Released,1293,CAMP_2024_08
OCT3059,octanate_LV,Line_A,2024-08-04,2024-08-14,2024-08-12,Released,1654,CAMP_2024_08
OCT3060,octanate_LV,Line_C,2024-08-04,2024-08-18,2024-08-19,Released,1078,CAMP_2024_08
FIB3061,fibryga,Line_B,2024-08-04,2024-08-14,2024-08-14,Released,1206,CAMP_2024_08
OCT3062,octanate_LV,Line_C,2024-08-05,2024-08-16,2024-08-15,Released,1295,CAMP_2024_08
FIB3063,fibryga,Line_C,2024-08-05,2024-08-12,2024-08-12,Released,794,CAMP_2024_08
OCT3064,octanate,Line_A,2024-08-06,2024-08-19,2024-08-18,Released,1323,CAMP_2024_08
OCT3065,octanate,Line_B,2024-08-06,2024-08-18,2024-08-20,Released,1362,CAMP_2024_08
FIB3066,fibryga,Line_B,2024-08-06,2024-08-19,2024-08-25,Released,1003,CAMP_2024_08
FIB3067,fibryga,Line_C,2024-08-06,2024-08-16,2024-08-16,Released,1448,CAMP_2024_08
OCT3068,octanate_LV,Line_B,2024-08-07,2024-08-16,2024-08-17,Released,1115,CAMP_2024_08
OCT3069,octanate,Line_A,2024-08-08,2024-08-20,2024-08-19,Released,1850,CAMP_2024_08
OCT3070,octanate,Line_B,2024-08-08,2024-08-23,2024-08-24,Released,548,CAMP_2024_08
OCT3071,octanate_LV,Line_A,2024-08-08,2024-08-17,2024-08-18,Released,1813,CAMP_2024_08
FIB3072,fibryga,Line_A,2024-08-08,2024-08-21,2024-08-22,Released,767,CAMP_2024_08
OCT3073,octanate_LV,Line_B,2024-08-09,2024-08-17,2024-08-15,Released,543,CAMP_2024_08
OCT3074,octanate_LV,Line_C,2024-08-09,2024-08-16,2024-08-17,Released,1141,CAMP_2024_08
FIB3075,fibryga,Line_B,2024-08-09,2024-08-18,2024-08-18,Released,635,CAMP_2024_08
FIB3076,fibryga,Line_C,2024-08-09,2024-08-21,2024-08-22,Released,1472,CAMP_2024_08
OCT3077,octanate,Line_A,2024-08-10,2024-08-19,2024-08-20,Released,1650,CAMP_2024_08
OCT3078,octanate,Line_B,2024-08-10,2024-08-19,2024-08-20,Released,1590,CAMP_2024_08
FIB3079,fibryga,Line_B,2024-08-10,2024-08-20,2024-08-19,Released,1411,CAMP_2024_08
FIB3080,fibryga,Line_C,2024-08-10,2024-08-17,2024-08-26,Released,1468,CAMP_2024_08
OCT3081,octanate,Line_A,2024-08-11,2024-08-20,2024-08-20,Released,1403,CAMP_2024_08
OCT3082,octanate,Line_C,2024-08-11,2024-08-18,2024-08-18,Released,1195,CAMP_2024_08
OCT3083,octanate_LV,Line_C,2024-08-11,2024-08-20,2024-08-21,Released,806,CAMP_2024_08
FIB3084,fibryga,Line_A,2024-08-11,2024-08-21,2024-08-21,Released,1098,CAMP_2024_08
OCT3085,octanate,Line_A,2024-08-12,2024-08-28,2024-08-29,Released,532,CAMP_2024_08
OCT3086,octanate_LV,Line_B,2024-08-12,2024-08-23,2024-08-25,Released,1565,CAMP_2024_08
FIB3087,fibryga,Line_A,2024-08-12,2024-08-24,2024-08-22,Released,1829,CAMP_2024_08
FIB3088,fibryga,Line_B,2024-08-12,2024-08-23,2024-08-25,Released,1191,CAMP_2024_08
FIB3089,fibryga,Line_C,2024-08-12,2024-08-26,2024-08-26,Released,1629,CAMP_2024_08
OCT3090,octanate,Line_A,2024-08-13,2024-08-29,2024-09-01,Released,1119,CAMP_2024_08
OCT3091,octanate,Line_B,2024-08-13,2024-08-27,2024-08-25,Released,1923,CAMP_2024_08
OCT3092,octanate_LV,Line_B,2024-08-13,2024-08-28,2024-08-29,Released,1333,CAMP_2024_08
FIB3093,fibryga,Line_A,2024-08-13,2024-08-25,2024-08-24,Released,1501,CAMP_2024_08
