deviation_id,lot_id,category,severity,description,opened_at,closed_at,capa_flag,assignee,root_cause
DEV00001,OCT4132,OOS_Result,Minor,"OOS result: osmolality_mOsm_kg = 240.5229 mOsm/kg (LSL:270.0, USL:320.0)",2025-05-28 16:00:00,2025-08-04 16:00:00,0,QA_Manager,Material
DEV00001,OCT4159,OOS_Result,Minor,"OOS result: particulates_per_ml = 66.0297 count/ml (LSL:0.0, USL:50.0)",2025-06-04 18:00:00,2025-08-26 18:00:00,0,QA_Invest_1,Material
DEV00001,OCT4162,OOS_Result,Critical,"OOS result: pH = 6.4984 pH (LSL:6.9, USL:7.4)",2025-06-01 18:00:00,2025-08-10 18:00:00,1,QA_Invest_2,Personnel
DEV00001,FIB4167,OOS_Result,Major,"OOS result: osmolality_mOsm_kg = 207.1016 mOsm/kg (LSL:270.0, USL:320.0)",2025-06-07 15:00:00,2025-06-25 15:00:00,1,QA_Invest_2,Equipment
DEV00001,OCT4178,OOS_Result,Minor,"OOS result: protein_mg_ml = 6.8983 mg/ml (LSL:7.0, USL:10.0)",2025-06-12 09:00:00,2025-06-23 09:00:00,1,QA_Manager,Method
DEV00001,OCT4185,OOS_Result,Minor,"OOS result: particulates_per_ml = 58.0383 count/ml (LSL:0.0, USL:50.0)",2025-06-12 02:00:00,2025-07-01 02:00:00,1,QA_Manager,Under_Investigation
DEV00001,OCT4189,OOS_Result,Major,"OOS result: osmolality_mOsm_kg = 324.3034 mOsm/kg (LSL:270.0, USL:320.0)",2025-06-12 12:00:00,2025-06-28 12:00:00,1,QA_Manager,Equipment
DEV00001,OCT4189,OOS_Result,Minor,"OOS result: fill_volume_ml = 9.389 ml (LSL:9.5, USL:10.5)",2025-06-10 10:00:00,2025-06-19 10:00:00,1,QA_Manager,Environment
DEV00001,FIB4190,OOS_Result,Major,"OOS result: protein_mg_ml = 10.0522 mg/ml (LSL:7.0, USL:10.0)",2025-06-11 22:00:00,2025-06-22 22:00:00,1,QA_Invest_1,Method
DEV00001,OCT4193,OOS_Result,Minor,"OOS result: pH = 7.605 pH (LSL:6.9, USL:7.4)",2025-06-13 00:00:00,2025-06-24 00:00:00,1,QA_Invest_2,Personnel
DEV00001,OCT4194,OOS_Result,Major,"OOS result: assay_percent = 93.2724 % (LSL:95.0, USL:110.0)",2025-06-10 23:00:00,2025-07-06 23:00:00,1,QA_Manager,Under_Investigation
DEV00001,FIB4195,OOS_Result,Major,"OOS result: assay_percent = 111.6193 % (LSL:95.0, USL:110.0)",2025-06-11 17:00:00,2025-07-11 17:00:00,1,QA_Manager,Material
DEV00001,FIB4199,OOS_Result,Major,"OOS result: protein_mg_ml = 6.8076 mg/ml (LSL:7.0, USL:10.0)",2025-06-14 00:00:00,,1,QA_Invest_3,Under_Investigation
DEV00001,OCT4206,OOS_Result,Minor,"OOS result: osmolality_mOsm_kg = 325.4798 mOsm/kg (LSL:270.0, USL:320.0)",2025-06-15 14:00:00,2025-07-04 14:00:00,1,MSAT_Lead,Under_Investigation
DEV00001,OCT4207,OOS_Result,Minor,"OOS result: protein_mg_ml = 10.2654 mg/ml (LSL:7.0, USL:10.0)",2025-06-16 09:00:00,2025-07-01 09:00:00,0,QA_Manager,Equipment
DEV00001,FIB4215,OOS_Result,Minor,"OOS result: protein_mg_ml = 10.8469 mg/ml (LSL:7.0, USL:10.0)",2025-06-18 05:00:00,2025-06-26 05:00:00,0,MSAT_Lead,Environment
DEV00001,OCT4217,OOS_Result,Minor,"OOS result: protein_mg_ml = 10.3762 mg/ml (LSL:7.0, USL:10.0)",2025-06-20 03:00:00,2025-07-10 03:00:00,0,QA_Invest_3,Equipment
DEV00001,OCT4219,OOS_Result,Major,"OOS result: osmolality_mOsm_kg = 325.5992 mOsm/kg (LSL:270.0, USL:320.0)",2025-06-22 09:00:00,2025-06-30 09:00:00,1,QA_Manager,Under_Investigation
DEV00001,OCT4222,OOS_Result,Minor,"OOS result: protein_mg_ml = 13.9475 mg/ml (LSL:7.0, USL:10.0)",2025-06-21 03:00:00,2025-07-01 03:00:00,1,MSAT_Lead,Material
DEV00001,OCT4223,OOS_Result,Critical,"OOS result: protein_mg_ml = 10.6942 mg/ml (LSL:7.0, USL:10.0)",2025-06-22 05:00:00,2025-07-08 05:00:00,1,QA_Manager,Equipment
DEV00001,OCT4225,OOS_Result,Critical,"OOS result: particulates_per_ml = 63.3352 count/ml (LSL:0.0, USL:50.0)",2025-06-23 23:00:00,2025-07-13 23:00:00,1,QA_Invest_3,Personnel
DEV00001,OCT4228,OOS_Result,Minor,"OOS result: protein_mg_ml = 6.9313 mg/ml (LSL:7.0, USL:10.0)",2025-06-21 21:00:00,2025-07-12 21:00:00,0,QA_Manager,Equipment
DEV00001,OCT4233,OOS_Result,Critical,"OOS result: assay_percent = 81.7841 % (LSL:95.0, USL:110.0)",2025-06-22 22:00:00,2025-08-03 22:00:00,1,QA_Invest_3,Material
DEV00001,FIB4235,OOS_Result,Minor,"OOS result: osmolality_mOsm_kg = 265.4158 mOsm/kg (LSL:270.0, USL:320.0)",2025-06-24 19:00:00,2025-07-13 19:00:00,1,QA_Invest_1,Under_Investigation
DEV00001,OCT4238,OOS_Result,Minor,"OOS result: pH = 7.8179 pH (LSL:6.9, USL:7.4)",2025-06-24 08:00:00,2025-07-14 08:00:00,1,QA_Invest_2,Personnel
DEV00001,OCT4238,OOS_Result,Minor,"OOS result: protein_mg_ml = 6.2229 mg/ml (LSL:7.0, USL:10.0)",2025-06-27 18:00:00,2025-07-08 18:00:00,0,QA_Invest_2,Method
DEV00001,OCT4246,OOS_Result,Minor,"OOS result: protein_mg_ml = 5.0084 mg/ml (LSL:7.0, USL:10.0)",2025-06-27 11:00:00,2025-07-14 11:00:00,0,QA_Invest_2,Equipment
DEV00001,OCT4247,OOS_Result,Major,"OOS result: pH = 7.704 pH (LSL:6.9, USL:7.4)",2025-06-26 19:00:00,2025-07-02 19:00:00,1,QA_Invest_3,Environment
DEV00001,OCT4251,OOS_Result,Major,"OOS result: protein_mg_ml = 10.0795 mg/ml (LSL:7.0, USL:10.0)",2025-06-29 16:00:00,2025-07-22 16:00:00,1,QA_Invest_3,Material
DEV00001,OCT4254,OOS_Result,Major,"OOS result: osmolality_mOsm_kg = 323.3747 mOsm/kg (LSL:270.0, USL:320.0)",2025-06-30 10:00:00,2025-07-06 10:00:00,1,MSAT_Lead,Personnel
DEV00001,FIB4257,OOS_Result,Major,"OOS result: osmolality_mOsm_kg = 384.9482 mOsm/kg (LSL:270.0, USL:320.0)",2025-06-30 04:00:00,2025-07-10 04:00:00,1,QA_Invest_3,Personnel
DEV00001,FIB4261,OOS_Result,Major,"OOS result: osmolality_mOsm_kg = 320.5985 mOsm/kg (LSL:270.0, USL:320.0)",2025-07-02 21:00:00,2025-07-22 21:00:00,1,QA_Invest_2,Equipment
DEV00001,OCT4268,OOS_Result,Major,"OOS result: protein_mg_ml = 15.5731 mg/ml (LSL:7.0, USL:10.0)",2025-07-01 10:00:00,2025-07-09 10:00:00,1,QA_Manager,Under_Investigation
DEV00001,OCT4271,OOS_Result,Minor,"OOS result: protein_mg_ml = 6.9978 mg/ml (LSL:7.0, USL:10.0)",2025-07-05 06:00:00,2025-07-13 06:00:00,1,QA_Invest_3,Method
DEV00001,FIB4273,OOS_Result,Minor,"OOS result: assay_percent = 122.3493 % (LSL:95.0, USL:110.0)",2025-07-03 14:00:00,2025-07-20 14:00:00,0,QA_Invest_1,Equipment
DEV00001,OCT4274,OOS_Result,Critical,"OOS result: fill_volume_ml = 9.201 ml (LSL:9.5, USL:10.5)",2025-07-02 14:00:00,2025-07-13 14:00:00,1,QA_Invest_1,Material
DEV00001,FIB4278,OOS_Result,Major,"OOS result: osmolality_mOsm_kg = 192.5508 mOsm/kg (LSL:270.0, USL:320.0)",2025-07-06 21:00:00,2025-07-12 21:00:00,1,QA_Manager,Material
DEV00001,FIB4278,OOS_Result,Major,"OOS result: fill_volume_ml = 9.1132 ml (LSL:9.5, USL:10.5)",2025-07-05 15:00:00,2025-08-01 15:00:00,1,QA_Invest_3,Environment
DEV00001,OCT4279,OOS_Result,Minor,"OOS result: protein_mg_ml = 6.8921 mg/ml (LSL:7.0, USL:10.0)",2025-07-07 02:00:00,2025-07-20 02:00:00,1,QA_Manager,Method
DEV00001,OCT4283,OOS_Result,Major,"OOS result: assay_percent = 85.6764 % (LSL:95.0, USL:110.0)",2025-07-07 07:00:00,2025-07-23 07:00:00,1,QA_Invest_3,Material
DEV00001,OCT4296,OOS_Result,Minor,"OOS result: osmolality_mOsm_kg = 269.8252 mOsm/kg (LSL:270.0, USL:320.0)",2025-07-10 11:00:00,2025-07-27 11:00:00,0,QA_Invest_3,Method
DEV00001,FIB4299,OOS_Result,Minor,"OOS result: assay_percent = 124.4203 % (LSL:95.0, USL:110.0)",2025-07-09 16:00:00,2025-07-30 16:00:00,1,MSAT_Lead,Environment
DEV00001,FIB4304,OOS_Result,Minor,"OOS result: osmolality_mOsm_kg = 325.7078 mOsm/kg (LSL:270.0, USL:320.0)",2025-07-14 06:00:00,2025-07-17 06:00:00,1,MSAT_Lead,Equipment
DEV00001,OCT4313,OOS_Result,Minor,"OOS result: pH = 7.7883 pH (LSL:6.9, USL:7.4)",2025-07-15 00:00:00,2025-07-26 00:00:00,0,QA_Invest_2,Environment
DEV00001,FIB4315,OOS_Result,Minor,"OOS result: osmolality_mOsm_kg = 334.6432 mOsm/kg (LSL:270.0, USL:320.0)",2025-07-17 23:00:00,2025-08-04 23:00:00,0,QA_Invest_2,Equipment
DEV00001,OCT4320,OOS_Result,Critical,"OOS result: assay_percent = 117.8425 % (LSL:95.0, USL:110.0)",2025-07-17 05:00:00,,1,QA_Manager,Under_Investigation
DEV00001,FIB4322,OOS_Result,Minor,"OOS result: protein_mg_ml = 10.0429 mg/ml (LSL:7.0, USL:10.0)",2025-07-19 05:00:00,2025-07-24 05:00:00,1,QA_Invest_1,Under_Investigation
DEV00001,OCT4332,OOS_Result,Minor,"OOS result: protein_mg_ml = 10.1589 mg/ml (LSL:7.0, USL:10.0)",2025-07-20 21:00:00,2025-08-02 21:00:00,1,QA_Invest_2,Under_Investigation
DEV00001,OCT4333,OOS_Result,Minor,"OOS result: protein_mg_ml = 4.7935 mg/ml (LSL:7.0, USL:10.0)",2025-07-20 15:00:00,2025-07-24 15:00:00,1,QA_Invest_3,Under_Investigation
DEV00001,OCT4336,OOS_Result,Minor,"OOS result: fill_volume_ml = 10.5205 ml (LSL:9.5, USL:10.5)",2025-07-20 19:00:00,2025-07-27 19:00:00,1,QA_Invest_3,Method
DEV00001,OCT4343,OOS_Result,Minor,"OOS result: protein_mg_ml = 12.1367 mg/ml (LSL:7.0, USL:10.0)",2025-07-25 20:00:00,2025-08-01 20:00:00,0,QA_Invest_1,Material
DEV00001,OCT4348,OOS_Result,Critical,"OOS result: osmolality_mOsm_kg = 321.9761 mOsm/kg (LSL:270.0, USL:320.0)",2025-07-24 23:00:00,2025-08-30 23:00:00,1,QA_Invest_1,Equipment
DEV00001,OCT4355,OOS_Result,Major,"OOS result: protein_mg_ml = 6.6216 mg/ml (LSL:7.0, USL:10.0)",2025-07-26 14:00:00,2025-07-31 14:00:00,1,QA_Invest_1,Material
DEV00001,OCT4359,OOS_Result,Minor,"OOS result: assay_percent = 119.4658 % (LSL:95.0, USL:110.0)",2025-07-26 18:00:00,2025-08-12 18:00:00,1,QA_Invest_2,Equipment
DEV00001,FIB4363,OOS_Result,Critical,"OOS result: protein_mg_ml = 12.161 mg/ml (LSL:7.0, USL:10.0)",2025-07-28 21:00:00,,1,QA_Invest_3,Under_Investigation
DEV00001,OCT4374,OOS_Result,Major,"OOS result: protein_mg_ml = 6.8958 mg/ml (LSL:7.0, USL:10.0)",2025-08-01 10:00:00,2025-08-11 10:00:00,1,QA_Invest_3,Personnel
DEV00001,OCT4383,OOS_Result,Minor,"OOS result: protein_mg_ml = 14.2971 mg/ml (LSL:7.0, USL:10.0)",2025-08-05 00:00:00,2025-08-17 00:00:00,0,QA_Manager,Material
DEV00001,OCT4384,OOS_Result,Minor,"OOS result: pH = 6.6319 pH (LSL:6.9, USL:7.4)",2025-08-02 01:00:00,2025-08-06 01:00:00,1,MSAT_Lead,Method
DEV00001,OCT4390,OOS_Result,Minor,"OOS result: protein_mg_ml = 6.9153 mg/ml (LSL:7.0, USL:10.0)",2025-08-06 21:00:00,2025-08-08 21:00:00,0,QA_Invest_3,Material
DEV00001,OCT4415,OOS_Result,Major,"OOS result: protein_mg_ml = 6.6926 mg/ml (LSL:7.0, USL:10.0)",2025-08-12 18:00:00,2025-08-25 18:00:00,1,QA_Manager,Environment
DEV00001,OCT4421,OOS_Result,Minor,"OOS result: protein_mg_ml = 6.7464 mg/ml (LSL:7.0, USL:10.0)",2025-08-13 10:00:00,,1,QA_Invest_2,Under_Investigation
DEV00001,OCT4422,OOS_Result,Major,"OOS result: osmolality_mOsm_kg = 248.2391 mOsm/kg (LSL:270.0, USL:320.0)",2025-08-11 10:00:00,2025-08-24 10:00:00,1,QA_Manager,Material
DEV00001,OCT4426,OOS_Result,Major,"OOS result: assay_percent = 79.9605 % (LSL:95.0, USL:110.0)",2025-08-12 07:00:00,2025-08-21 07:00:00,1,QA_Invest_3,Environment
DEV00001,FIB4429,OOS_Result,Minor,"OOS result: protein_mg_ml = 13.0042 mg/ml (LSL:7.0, USL:10.0)",2025-08-14 00:00:00,2025-08-20 00:00:00,1,QA_Invest_3,Under_Investigation
DEV00001,OCT4436,OOS_Result,Minor,"OOS result: osmolality_mOsm_kg = 370.5979 mOsm/kg (LSL:270.0, USL:320.0)",2025-08-18 16:00:00,2025-08-21 16:00:00,1,QA_Manager,Material
DEV00001,OCT4442,OOS_Result,Critical,"OOS result: osmolality_mOsm_kg = 353.075 mOsm/kg (LSL:270.0, USL:320.0)",2025-08-20 22:00:00,2025-08-21 22:00:00,1,QA_Invest_3,Material
DEV00001,OCT4445,OOS_Result,Major,"OOS result: osmolality_mOsm_kg = 242.7658 mOsm/kg (LSL:270.0, USL:320.0)",2025-08-20 20:00:00,2025-08-21 20:00:00,1,QA_Manager,Method
DEV00001,OCT4447,OOS_Result,Minor,"OOS result: assay_percent = 87.3435 % (LSL:95.0, USL:110.0)",2025-08-20 22:00:00,2025-08-30 22:00:00,0,QA_Invest_2,Environment
DEV00001,FIB4453,OOS_Result,Critical,"OOS result: assay_percent = 119.5959 % (LSL:95.0, USL:110.0)",2025-08-23 11:00:00,2025-08-25 11:00:00,1,QA_Invest_1,Method
DEV00001,FIB4453,OOS_Result,Minor,"OOS result: protein_mg_ml = 10.9306 mg/ml (LSL:7.0, USL:10.0)",2025-08-23 11:00:00,2025-09-04 11:00:00,0,QA_Invest_1,Material
DEV00001,OCT4455,OOS_Result,Minor,"OOS result: assay_percent = 81.2874 % (LSL:95.0, USL:110.0)",2025-08-23 06:00:00,2025-08-29 06:00:00,0,QA_Manager,Environment
DEV00001,FIB4458,OOS_Result,Minor,"OOS result: protein_mg_ml = 15.0488 mg/ml (LSL:7.0, USL:10.0)",2025-08-24 21:00:00,2025-09-07 21:00:00,1,QA_Manager,Material
DEV00001,OCT4459,OOS_Result,Minor,"OOS result: protein_mg_ml = 12.0562 mg/ml (LSL:7.0, USL:10.0)",2025-08-24 22:00:00,2025-09-03 22:00:00,1,QA_Invest_2,Environment
DEV00001,OCT4460,OOS_Result,Minor,"OOS result: osmolality_mOsm_kg = 216.2243 mOsm/kg (LSL:270.0, USL:320.0)",2025-08-25 17:00:00,2025-09-04 17:00:00,1,QA_Invest_1,Equipment
DEV00001,FIB4461,OOS_Result,Critical,"OOS result: pH = 6.584 pH (LSL:6.9, USL:7.4)",2025-08-24 00:00:00,2025-09-06 00:00:00,1,MSAT_Lead,Personnel
DEV00001,OCT4467,OOS_Result,Major,"OOS result: pH = 7.7111 pH (LSL:6.9, USL:7.4)",2025-08-27 12:00:00,2025-09-08 12:00:00,1,QA_Invest_3,Method
DEV00001,OCT4471,OOS_Result,Major,"OOS result: particulates_per_ml = 66.6736 count/ml (LSL:0.0, USL:50.0)",2025-08-27 21:00:00,2025-09-01 21:00:00,1,QA_Invest_2,Under_Investigation
DEV00001,OCT4479,OOS_Result,Minor,"OOS result: osmolality_mOsm_kg = 325.1004 mOsm/kg (LSL:270.0, USL:320.0)",2025-08-29 15:00:00,2025-09-06 15:00:00,1,QA_Invest_3,Under_Investigation
DEV00001,FIB4483,OOS_Result,Minor,"OOS result: osmolality_mOsm_kg = 267.2961 mOsm/kg (LSL:270.0, USL:320.0)",2025-08-31 17:00:00,2025-09-06 17:00:00,0,QA_Invest_1,Personnel
DEV00001,FIB4484,OOS_Result,Minor,"OOS result: fill_volume_ml = 11.1084 ml (LSL:9.5, USL:10.5)",2025-08-30 11:00:00,2025-09-10 11:00:00,1,QA_Invest_1,Equipment
DEV00001,OCT4485,OOS_Result,Major,"OOS result: osmolality_mOsm_kg = 214.2027 mOsm/kg (LSL:270.0, USL:320.0)",2025-09-03 08:00:00,,1,QA_Invest_3,Under_Investigation
DEV00001,OCT4485,OOS_Result,Minor,"OOS result: protein_mg_ml = 3.6216 mg/ml (LSL:7.0, USL:10.0)",2025-09-03 15:00:00,2025-09-08 15:00:00,1,MSAT_Lead,Personnel
DEV00001,OCT4487,OOS_Result,Minor,"OOS result: protein_mg_ml = 12.4135 mg/ml (LSL:7.0, USL:10.0)",2025-09-01 01:00:00,2025-09-15 01:00:00,1,QA_Invest_3,Under_Investigation
DEV00869,OCT1526,Material,Minor,Component shortage during lot OCT1526 processing,2023-05-28 00:00:00,2023-09-18 00:00:00,0,MSAT_Engineer,Environment
DEV00870,FIB3587,Equipment,Major,Pump malfunction during lot FIB3587 processing,2025-01-03 00:00:00,2025-01-22 00:00:00,1,Maint_Lead,Equipment
DEV00871,OCT4285,Material,Major,Vendor quality issue during lot OCT4285 processing,2025-07-09 00:00:00,2025-07-26 00:00:00,1,QA_Invest_1,Material
DEV00872,OCT2468,System,Minor,Label printing issue during lot OCT2468 processing,2024-03-01 00:00:00,2024-06-18 00:00:00,0,Prod_Super_1,Personnel
DEV00873,OCT1113,Personnel,Minor,Documentation error during lot OCT1113 processing,2023-02-08 00:00:00,2023-03-25 00:00:00,0,Prod_Super_1,Environment
DEV00874,OCT2462,System,Minor,Label printing issue during lot OCT2462 processing,2024-02-25 00:00:00,2024-03-25 00:00:00,0,MSAT_Engineer,Environment
DEV00875,OCT3493,System,Minor,Database error during lot OCT3493 processing,2024-11-30 00:00:00,2025-02-05 00:00:00,1,MSAT_Engineer,Method
DEV00876,OCT2826,Equipment,Minor,Pressure deviation during lot OCT2826 processing,2024-06-02 00:00:00,2024-07-15 00:00:00,0,Maint_Lead,Equipment
DEV00877,OCT2925,Equipment,Minor,Temperature excursion during lot OCT2925 processing,2024-07-09 00:00:00,2024-08-21 00:00:00,0,QA_Invest_1,Under_Investigation
DEV00878,FIB2466,Equipment,Minor,Temperature excursion during lot FIB2466 processing,2024-02-28 00:00:00,2024-05-07 00:00:00,0,QA_Invest_1,Environment
DEV00879,OCT1757,Equipment,Major,Pump malfunction during lot OCT1757 processing,2023-08-11 00:00:00,2023-12-04 00:00:00,1,Maint_Lead,Environment
DEV00880,FIB3560,Material,Major,Raw material OOS during lot FIB3560 processing,2024-12-21 00:00:00,2025-01-23 00:00:00,1,Prod_Super_2,System
DEV00881,FIB2367,System,Major,Database error during lot FIB2367 processing,2024-01-31 00:00:00,2024-02-15 00:00:00,0,QA_Manager,Material
DEV00882,OCT1380,Material,Minor,Vendor quality issue during lot OCT1380 processing,2023-04-29 00:00:00,2023-06-14 00:00:00,0,QA_Manager,Environment
DEV00883,OCT2068,Personnel,Major,Documentation error during lot OCT2068 processing,2023-11-03 00:00:00,2024-02-06 00:00:00,1,QA_Manager,Personnel
DEV00884,FIB1752,Material,Minor,Vendor quality issue during lot FIB1752 processing,2023-08-07 00:00:00,2023-10-23 00:00:00,0,QA_Invest_1,Method
DEV00885,FIB2545,Material,Major,Vendor quality issue during lot FIB2545 processing,2024-03-14 00:00:00,2024-05-18 00:00:00,0,MSAT_Engineer,Material
DEV00886,FIB3333,System,Major,Label printing issue during lot FIB3333 processing,2024-10-18 00:00:00,2025-01-14 00:00:00,1,MSAT_Engineer,Personnel
DEV00887,OCT2262,System,Critical,Software malfunction during lot OCT2262 processing,2023-12-29 00:00:00,2024-03-23 00:00:00,1,QA_Invest_1,Method
DEV00888,OCT3773,Personnel,Minor,Documentation error during lot OCT3773 processing,2025-02-21 00:00:00,2025-05-26 00:00:00,0,QA_Invest_1,Environment
DEV00889,OCT3942,Equipment,Minor,Pump malfunction during lot OCT3942 processing,2025-04-01 00:00:00,2025-06-22 00:00:00,1,MSAT_Engineer,Personnel
DEV00890,OCT4068,Material,Major,Vendor quality issue during lot OCT4068 processing,2025-05-05 00:00:00,2025-08-17 00:00:00,1,Prod_Super_1,Method
DEV00891,OCT4452,Material,Minor,Component shortage during lot OCT4452 processing,2025-08-29 00:00:00,,0,Prod_Super_1,Under_Investigation
DEV00892,OCT2622,System,Minor,Label printing issue during lot OCT2622 processing,2024-04-04 00:00:00,2024-08-02 00:00:00,0,QA_Invest_1,Method
DEV00893,OCT1454,Personnel,Minor,Procedure not followed during lot OCT1454 processing,2023-05-14 00:00:00,2023-06-09 00:00:00,0,QA_Invest_2,Method
DEV00894,FIB2074,Material,Minor,Raw material OOS during lot FIB2074 processing,2023-11-07 00:00:00,2024-01-07 00:00:00,0,MSAT_Engineer,Environment
DEV00895,OCT1387,Personnel,Minor,Documentation error during lot OCT1387 processing,2023-05-03 00:00:00,2023-06-19 00:00:00,0,Prod_Super_1,Material
DEV00896,FIB1803,Personnel,Major,Documentation error during lot FIB1803 processing,2023-08-28 00:00:00,2023-11-09 00:00:00,1,Prod_Super_1,Equipment
DEV00897,FIB3155,System,Major,Label printing issue during lot FIB3155 processing,2024-09-05 00:00:00,2024-10-20 00:00:00,0,MSAT_Engineer,Environment
DEV00898,OCT1283,System,Minor,Label printing issue during lot OCT1283 processing,2023-04-01 00:00:00,2023-06-22 00:00:00,0,QA_Invest_1,Material
DEV00899,FIB3974,System,Minor,Software malfunction during lot FIB3974 processing,2025-04-12 00:00:00,2025-05-16 00:00:00,0,QA_Invest_1,Personnel
DEV00900,OCT4418,Personnel,Minor,Documentation error during lot OCT4418 processing,2025-08-11 00:00:00,,0,QA_Manager,Under_Investigation
DEV00901,OCT1326,System,Minor,Label printing issue during lot OCT1326 processing,2023-04-11 00:00:00,2023-05-30 00:00:00,0,Maint_Lead,Equipment
DEV00902,OCT2882,Personnel,Major,Procedure not followed during lot OCT2882 processing,2024-06-18 00:00:00,2024-08-22 00:00:00,1,QA_Invest_2,Method
DEV00903,OCT1344,Environment,Minor,HVAC issue during lot OCT1344 processing,2023-04-20 00:00:00,2023-06-08 00:00:00,1,MSAT_Engineer,System
DEV00904,OCT3897,Equipment,Minor,Pressure deviation during lot OCT3897 processing,2025-03-25 00:00:00,2025-05-18 00:00:00,0,Maint_Lead,Personnel
DEV00905,OCT1179,System,Major,Database error during lot OCT1179 processing,2023-03-01 00:00:00,2023-03-24 00:00:00,0,QA_Invest_1,Personnel
DEV00906,FIB2813,Equipment,Minor,Pressure deviation during lot FIB2813 processing,2024-05-30 00:00:00,2024-08-30 00:00:00,0,QA_Manager,Personnel
DEV00907,OCT1362,Equipment,Major,Temperature excursion during lot OCT1362 processing,2023-04-23 00:00:00,2023-06-29 00:00:00,1,MSAT_Engineer,Method
DEV00908,OCT4419,Material,Minor,Component shortage during lot OCT4419 processing,2025-08-19 00:00:00,2025-08-30 00:00:00,0,QA_Invest_2,Method
DEV00909,OCT3912,Material,Major,Raw material OOS during lot OCT3912 processing,2025-03-27 00:00:00,2025-05-23 00:00:00,1,QA_Invest_2,Equipment
DEV00910,FIB3056,Personnel,Major,Training deviation during lot FIB3056 processing,2024-08-04 00:00:00,2024-09-24 00:00:00,1,QA_Manager,Equipment
DEV00911,OCT3210,Material,Minor,Raw material OOS during lot OCT3210 processing,2024-09-17 00:00:00,2024-12-17 00:00:00,0,Prod_Super_2,Material
DEV00912,FIB2808,System,Major,Label printing issue during lot FIB2808 processing,2024-05-31 00:00:00,2024-09-02 00:00:00,1,Prod_Super_1,Personnel
DEV00913,FIB3629,Equipment,Minor,Pressure deviation during lot FIB3629 processing,2025-01-19 00:00:00,2025-02-07 00:00:00,0,Maint_Lead,System
DEV00914,FIB1797,Environment,Major,HVAC issue during lot FIB1797 processing,2023-08-23 00:00:00,2023-09-25 00:00:00,1,Maint_Lead,Under_Investigation
DEV00915,FIB1072,Material,Minor,Raw material OOS during lot FIB1072 processing,2023-01-24 00:00:00,2023-02-27 00:00:00,0,QA_Invest_1,Material
DEV00916,OCT3081,Environment,Major,HVAC issue during lot OCT3081 processing,2024-08-15 00:00:00,2024-11-13 00:00:00,1,QA_Invest_2,Method
DEV00917,FIB3945,Equipment,Minor,Temperature excursion during lot FIB3945 processing,2025-04-06 00:00:00,2025-06-10 00:00:00,0,QA_Manager,Equipment
DEV00918,OCT3281,Material,Minor,Raw material OOS during lot OCT3281 processing,2024-10-04 00:00:00,2024-10-20 00:00:00,0,Maint_Lead,Under_Investigation
DEV00919,FIB1436,Personnel,Major,Documentation error during lot FIB1436 processing,2023-05-23 00:00:00,2023-07-05 00:00:00,1,Maint_Lead,Environment
DEV00920,OCT3466,System,Critical,Software malfunction during lot OCT3466 processing,2024-11-30 00:00:00,2025-02-18 00:00:00,1,QA_Invest_1,Equipment
DEV00921,OCT1491,Material,Major,Raw material OOS during lot OCT1491 processing,2023-05-21 00:00:00,2023-06-21 00:00:00,0,QA_Invest_2,Personnel
DEV00922,OCT4004,Material,Minor,Component shortage during lot OCT4004 processing,2025-04-22 00:00:00,2025-06-27 00:00:00,0,Maint_Lead,Equipment
DEV00923,OCT1171,Equipment,Minor,Pump malfunction during lot OCT1171 processing,2023-02-23 00:00:00,2023-04-01 00:00:00,0,QA_Invest_2,Material
DEV00924,OCT3135,Personnel,Minor,Documentation error during lot OCT3135 processing,2024-09-01 00:00:00,2024-11-27 00:00:00,0,Prod_Super_2,Personnel
DEV00925,OCT2961,System,Minor,Label printing issue during lot OCT2961 processing,2024-07-22 00:00:00,2024-10-18 00:00:00,1,MSAT_Engineer,Material
DEV00926,OCT2009,Personnel,Minor,Documentation error during lot OCT2009 processing,2023-10-16 00:00:00,2023-11-26 00:00:00,0,Prod_Super_2,Material
DEV00927,OCT1826,Material,Minor,Vendor quality issue during lot OCT1826 processing,2023-08-31 00:00:00,2023-11-02 00:00:00,1,MSAT_Engineer,System
DEV00928,FIB1022,Environment,Major,Clean room breach during lot FIB1022 processing,2023-01-06 00:00:00,2023-04-01 00:00:00,0,QA_Invest_1,Material
DEV00929,FIB2376,System,Minor,Label printing issue during lot FIB2376 processing,2024-01-30 00:00:00,2024-03-16 00:00:00,0,QA_Manager,Method
DEV00930,OCT3326,Material,Minor,Vendor quality issue during lot OCT3326 processing,2024-10-20 00:00:00,2025-02-03 00:00:00,0,Maint_Lead,Under_Investigation
DEV00931,FIB1339,Material,Minor,Vendor quality issue during lot FIB1339 processing,2023-04-13 00:00:00,2023-06-22 00:00:00,0,QA_Manager,System
DEV00932,FIB2981,Material,Minor,Vendor quality issue during lot FIB2981 processing,2024-07-24 00:00:00,2024-08-12 00:00:00,0,QA_Invest_2,Personnel
DEV00933,OCT3728,Material,Minor,Component shortage during lot OCT3728 processing,2025-02-07 00:00:00,2025-03-31 00:00:00,0,MSAT_Engineer,Material
DEV00934,FIB4465,System,Major,Software malfunction during lot FIB4465 processing,2025-08-26 00:00:00,2025-09-04 00:00:00,1,Maint_Lead,Material
